id,text,label
2445,@LqXPj7ejG6Fo3F0WZ8tG7WCohYE0yVbhqw4eA5BlRFs= 2x anies berhasil memancing prabowo. sehabis debat pertama pidato ndasmu etik.abis debat kedua pidato doi soal tanah.kemakan jebakan lawan prabowoÃ°ÂŸÂ˜,Politik
2446,Ganjar tuntaskan IKN? Tuntaskan aja dulu wadas dan juga kemiskinan yg ada di Jateng #UbanBukanPakde https://t.co/eBRzCAiOOP,Politik
2447,RT Anies Minta Aparat Pemerintah Berani Laporkan Atasan yang Tidak Netral https://t.co/YKluhRd9aB [RE geloraco],Politik
2448,AHY Sebut Masyarakat Aceh Banyak Titipkan Harapan ke Prabowo Subianto.. bpb PDemokrat AgusYudhoyono #Demokrat S14P https://t.co/koCMr0KZRh,Politik
2449,"RT Alhamdulillah, hari ini saya bisa menunaikan janji saat umroh beberapa waktu lalu untuk sowan ke Abuya KH. Muhyiddin Abdul Qodir. Beliau pengasuh Ponpes Internasional Asy-Syifaa Wal Mahmudiyyah, Sumedang. Selain didoakan oleh Abuya, saya dan mas Anies juga didoakan para santri agar seluruh harapan dan cita-cita mewujudkan perubahan bisa dimudahkan oleh Alloh SWT. Terimakasih Abuya sudah menerima saya dan rombongan. Semoga Abuya senantiasa diberi kesehatan dan kekuatan membimbing para santri dan umat. AMIN #AMINajaDulu [RE cakimiNOW]",Pertahanan dan Keamanan
2450,"RT @Ce+dbRedk8PStgYnkwQ15TZrYLduMvAMY9Mk8boclMY= Yang ngebacot pak Anies Intoleran, kebanyakan yang rumahnya di pager sampe 3 meter gak mau nenangga , merasa ekslusif itu aja [RE Pillun7]",Sosial Budaya
2451,"RT wah pak prabowo bangga dengan gibran karena menunjukkan kualitas, kapasitas, kemampuan terhadap masalah ekonomi #02MakinSulitDisusul https://t.co/OEe26xAdea [RE Onyekcuuu]",Ekonomi
2452,Kontrak terbuka Capres No Urut 03 Ganjar Pranowo adalah peluang besar bagi IPB untuk berkontribusi pada masa depan pangan kita.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/AOsmUgXcqD,Politik
2453,RT Ini sih nggak main-main kencintaanya terhadap Pak Anies Baswedan Warga Ambon membludak ingin bersalaman usai sholat subuh #AMINAjaDulu https://t.co/OcKWu3D3TQ [RE Mdy_Asmara1701],Politik
2454,"RT Katanya... Ini katanya lho!!! Puluhan ribu pendukung Ganjar Mahfud ini yang bikin cemas kubu paslon lain. Kenapa lebih banyak dari konser kubu lain dua hari lalu di lokasi yang sama? Magelang, 17 Januari 2024 https://t.co/PBJvhg1jk4 [RE lhayesno]",Politik
2455,RT Terbongkar! Ternyata Prabowo Pernah Punya Niatan 'Gandeng' Anies Jadi Cawapres Tapi Ditolak https://t.co/m7A32gtnyt [RE democrazymedia],Politik
2456,"RT Ganjar Presiden Rakyat Ã°ÂŸÂ¤ÂŸ Capres nomor urut 3 Ganjar Pranowo melakukan rangkaian kampanye di Kota Ruteng, Manggarai, NTT, Jumat (26/1/2024). Kedatangannya ke NTT langsung bertemu dengan Uskup Ruteng untuk melakukan dialog kebangsaan. @WiIw23FEm9fcv0aFHR7ev6n41S/b3cn3Qzcfy2PkZ0U= bersama rombongan tiba pukul 13.20 WITA. Dia langsung disambut oleh Uskup Ruteng Mgr Siprianus Hormat. Ganjar juga disambut dengan prosesi adat Manggarai, yakni Kapu. Selain itu, dia diberikan kendi dan ayam berwarna putih dalam penyambutan ini. [RE aan_muba]",Politik
2457,"RT Klarifikasi Anies soal Lahannya, Prabowo: Bukan 340.000 Hektar, tapi Mendekati 500.000 Hektar Pantesan pak Anies dituntut karena menyebar data Hoax 340.000 Hektar, yang bener itu mendekati 500.000 Hektar. Ã°ÂŸÂ˜Â†Ã°ÂŸÂ˜Â†Ã°ÂŸÂ˜Â† #AMINAjaDulu #AniesMuhaimin2024 https://t.co/MmXntbyTgB [RE BangPino__]",Politik
2458,RT Mantan Pimpinan KPK: Anies Capres Paling Minim Risiko Korupsi https://t.co/Xc2hSnfKnU [RE geloraco],Politik
2459,"RT Bukannya pak prabowo nantangin bahas datanya terbuka? Ã°ÂŸÂ˜ 340ribu Ha tanah, prajurit gak punya rumah dinas, perencanaan dan serapan anggaran tidak optimal, data indeks publik utk mengukur pertahanan turun, apanya yg rahasia dah? Bingung gw narasi yg mau dibangun gimana? [RE erasmus70]",Politik
2460,"RT [FULL] Pernyataan Prabowo Usai Debat Capres: Saya Kecewa dengan Narasi Paslon Lain ____ Capres nomor urut 2, Prabowo Subianto mengaku kecewa dengan narasi pasangan calon presiden nomor urut 1, Anies Baswedan dan capres nomor urut 3, Ganjar Pranowo saat debat capres, pada Minggu (7/1/2024). ""Saya agak sedikit kecewa dengan kualitas terutama narasi yang disampaikan oleh paslon-paslon yang lain. Menurut saya mereka datanya banyak yang salah, keliru. Kedua data pertahanan ini mau dipakai mencari poin politik yang menurut saya untuk negarawan tidak boleh,"" ujar Prabowo. Simak selengkapnya video berikut ini, dan temukan juga berbagai informasi terbaru lainnya hanya di https://t.co/PD51EQQXTz atau Kanal Youtube KompasTV #DebatCapres #Pemilu2024diKompasTV [RE KompasTV]",Politik
2461,"RT Gibran: Ã¢Â€ÂœKalau dari kami di Prabowo-Gibran, solusinya simpel, cabut IUP-nya.Ã¢Â€Â Cak Imin: Ã¢Â€ÂœKita sudah punya aturan hukumnya, tinggal implementasinya.Ã¢Â€Â Prof Mahfud be like: Arek-arek iki, polos men. Kurang melu kegiatan ekstrakurikuler iki. Ã°ÂŸÂ˜Â‚ [RE AgusMagelangan]",Politik
2462,"RT Internal Partai Koalisi Prabowo - Gibran retak, banyak pengurus Partai Golkar yg tak setuju Golkar dukung cawapres yg dipaksakan melalui Putusan MK yg terbukti sebagai pelanggaran etika berat Ã°ÂŸÂ‘ÂÃ°ÂŸÂ¤ÂŸ @MrDLpoD2P3keK/1mYVil0rCC2nL/FdaDIhU1gJmnK7g= @9J9pmcJ4wv8A6bBtYMQIT99ICCknu9pHBQUHAS8ruzA= #GanjarMahfud2024 #GanjarMahfudM3nangDebat #L3bihbaik https://t.co/lbYE8bFqre [RE FirzaHusainID]",Politik
2463,"RT Bareng Fuji, Thariq dan influencer nasional, Ganjar launching Gratisin, program internet super cepat, gratis dan merata, kotaÃ‚ lamaÃ‚ semarang.. Saatnya Indonesia bebas buffering Ã°ÂŸÂ’Âª https://t.co/jDUfpLD2aW [RE Paltiwest]",Ekonomi
2464,@W0zIIb9Ijj+sGEHWmuJ6k4YWdMW7DsY3kdwg1W1G18s= Kebijakan pertanian Pak Anies pasti lebih pro rakyat kecil dan petani.,Sosial Budaya
2465,RT Abah Anies dan bu Fery telah tiba di Banda Aceh Semoga Kampanye Akbar di Tanah Rencong berjalan lancar Ã°ÂŸÂ™Â Indonesia People Deserve Better https://t.co/uGmbvBkBDK [RE Mdy_Asmara1701],Politik
2466,RT Ganjar Hapuskan Hutang Petani dan Nelayan jika menang pilpres 2024 Ganjar dan Mahfud siap membebaskan petani dan nelayan di Indonesia dari jerataan utang. Cuma Ganjar-Mahfud yang mempunyai kepedulian dan program konkret untuk menyejahterakan nelatan dan petani. https://t.co/tQnjIuJcwX [RE Gede_86],Politik
2467,"Pesan dari Pak Erick Thohir buat tetap jaga toleransi dan persatuan dalam negeri ini, mantab jiwa! Prabowo-eers wajib terapkan! #ETTitipToleransike02 TitipkanKerukunan UtkIndonesia https://t.co/3kyEXnsUBo",Politik
2468,"RT Prabowo Terancam 2 Tahun Penjara Bila Terbukti Bersalah soal Ucapan Goblok ke Anies, Ini Aturannya https://t.co/4byj4nAO2Z #TempoNasional [RE tempodotco]",Politik
2469,"Sejalan dengan kebenaran! Pak Ganjar Pranowo pastikan bansos tetap ada. Sekarang, ada KTP sakti, buat bantuan lebih mudah didapat. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/8UPIc3gNSs",Politik
2470,"Hajatan Rakyat memberi Ganjar-Mahfud kesempatan untuk berdialog langsung dengan rakyat. . Kesejahteraan berkali lipat, Indonesia Hebat ! @a36DZ7gAB48F2HY4XvpC6pTDcvts4vnc5cK+mp9sEwY= #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/YgE8FiJ0tD",Politik
2471,RT Anies paham betul memancing emosi Prabowo. Meralat luas tanah pribadi Prabowo membuatnya menyalak dan membantah tanahnya bukan puluhan ribu hektar. Gak sampai situ Anies gebuk lagi dengan mengatakan 5 tahun dia jadi Menhan sedikit mengeksekusi program pertahanan. Serangan ke Ganjar dari Anies belum terlihat. [RE mazzini_gsp],Politik
2472,Keputusan Pak Ganjar - Pak Mahfud untuk mengintensifkan kerjasama regional merupakan langkah strategis dalam menghadapi tantangan g3opolitik bersama-sama dengan negara-negara tetangga @tBA+0rXqpizVfduKzsVymdh4QDRfoIyBsajqfwyEGW0= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4b87pwWzqv,Pertahanan dan Keamanan
2473,"@AOnslCSNVz5Uju2bvwE3WqlBJT61zp0OTb6Rme1i6ok= kt siapa naturalisasi gak jalan? ada ratusan taman di jkt yg jadi taman hujan. dulu sblm era pak anies, taman semua ditanggul lbh tinggi dr jalan. paradigma itu sgt mendasar. ketika sdh punya, maka pembangunan",Sosial Budaya
2474,"RT Anies Baswedan ingin kembalikan kebebasan berbicara:Ã¢Â€ÂœDi Jakarta kurang apa coba? Bkn hny kritik tp fitnah,diputar balikan. Apakah ada yg dilaporkan ke polisi? Tidak ada!Ã¢Â€Â Ini baru namanya pemimpin, tidak anti kritik,klo wowo bisa masuk penjara semua yg ga pro dia! #AsalBukan02 https://t.co/H37pkosRlV [RE AnKiiim_]",Politik
2475,"RT Prabowo bangga gibran mampu menunjukkan kapasitas, penguasaan dalam masalah EKONOMI. Padahal tema debatnya SDA, lingkungan hidup, energi, pangan, agraria, masyarakat adat &amp; desa. Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚Ã°ÂŸÂ˜Â‚ #AsalBukanPrabowo #DebatCawapres https://t.co/nzH9X1LAin [RE narkosun]",Ekonomi
2476,@VpBLfclRwPRTGdA/6oMI/cvTlHHKI9AutDinfLCAJ1U= Pas tau visi misi 01 ada yg untuk bangun kota2 aku seneng bgt. Apalagi pak Anies pernah bilang pengen buat semacam policy buat kepala daerah biar satu nilai sama pusat. Jadi kan banyak kota bisa lebih maju lag,Sosial Budaya
2477,"Ã°ÂŸÂ§Âµ Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarSandiSeliweRUN Ketulusan pak ganjar, kecerdasan pak Mahfud yang membuat saya semangat berjuang untuk menangkan GAMA Ganjar Mahfud Hebat #3GM #Coblos3 https://t.co/8uJC1mm56e",Politik
2478,RT Terpancar Kebahagiaan dan Harapan besar dari Raut Wajah Masyarakat Papua....Begitu Riang Gembira Warga Papua menari Bersama dengan Pak Anies Ã°ÂŸÂ¥Â° https://t.co/PUwEa5sqMq [RE Yurissa_Samosir],Sosial Budaya
2479,"RT Prabowo Buka Opsi Impor 1,5 Juta Sapi Buat Program Susu Gratis Anak https://t.co/4Mvy2rYJeI [RE CNNIndonesia]",Ekonomi
2480,RT Kampanye pak Anies di Cilacap Jawa tengah membludak hari ini Rabu 24 Januari 2024 https://t.co/GoHzUCDIV8 [RE Yurissa_Samosir],Politik
2481,RT Connie Rahakundini Bakrie: Prabowo Hanya Kendaraan untuk Sang Putra Mahkota https://t.co/6t3I40XXLw [RE OposisiCerdas],Politik
2482,"RT Lakukan Riset Sendiri terhadap 3 Paslon, Dokter Tirta Umumkan Dukung Anies di Pilpres 2024 https://t.co/819oxSnTlo [RE geloraco]",Politik
2483,"Nelayan butuh tindakan nyata, Ganjar Pranowo, Mahfud MD, bersama kita hadirkan solusi terbaik! #NelayanSolusiNyata #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/RxK3a8uHZA",Politik
2484,"RT Malam ini pak Anies Baswedan di temani oleh para ulama, Masyarakat, Santri dan Relawan Simpatisan dalam Acara Istiqosah di Ponpes AL AZIZIYAH Bangkalan Madura Jawa timur Rabu 31 Januari 2024 https://t.co/b6R6KCdnl8 [RE Yurissa_Samosir]",Sosial Budaya
2485,@/7Ev1uzKIq7p0UMHFh++jlXsGHxDVISgfiTPXKs3I7g= Dukungan yang tulus dari warga Jabar adalah modal besar bagi Prabowo. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat,Politik
2486,"RT Alhamdulilah, Malam ini dalam #DebatCawapres Pemenangnya adalah Cak Imin. Timingnya Bagus, Substansi visi misi tersampaikan, Counter Attacknya keren, Defensenya juga bagus. Dan Abah Anies pun Memeluk Erat sebagai bentuk Appreciate yg luar biasa. #IMINRocksDebate https://t.co/NiqkDmOgTh [RE BangPino__]",Politik
2487,RT Calon presiden nomor urut 1 Anies Baswedan meminta Presiden Jokowi tegas menjatuhkan sanksi terhadap menteri-menteri yang tidak bersikap netral dalam Pemilu 2024. #TempoQuotes #Anies #Jokowi https://t.co/uiHMUXVVpU [RE tempodotco],Politik
2488,Komitmen Menteri Pertahanan Prabowo Subianto untuk memperkuat pertahanan Indonesia dan memberikan alutsista terbaik bagi TNI kembali menunjukkan hasil nyata. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,Politik
2489,"RT #KinerjaBukanOmonOmon dan hasilnya rakyat yg menilai saat di survey , elektabilitas paslon 02 menduduki puncak berbagai lembaga survei krn kinerja Menhan Prabowo sangat memuaskan shg di apresiasi oleh rakyat. https://t.co/Jlnq0Ax18e [RE gadisberjilbabb]",Politik
2490,Ganjar Pranowo akan tingkatkan konsen terhadap cyber Security dan pencegahan kebocoran data. #SejahteraBersamaGanjar https://t.co/61I4vsQEdJ,Pertahanan dan Keamanan
2491,"RT Ã¢ÂœÂÃ¯Â¸Â Politik Jahat Boy Thahir, Menjegal Anies & GanjarÃ¢Â€Â¦"" Faizal Assegaf (kritikus) Erick dan Boy Thohir bersaudara makin ganas konsolidasi sejumlah konglomerat super kaya. Mengklaim Ã¢ Â“ penyumbang ekonomi RI siap menangkan Prabowo-Gibran. Deklarasi culas itu muncul di tengah isu Pilpres curang. Seolah bandar politik digiring dalam pemufakatan jahat untuk membajak demokrasi. Bermondalkan ribuan triliun punya target Pilpres satu putaran. Boy Thohir secara terbuka menyodorkan peta kekuatan para pemodal besar tersebut. ""Mulai dari Djarum Grup, Sampoerna Grup, Adaro Grup, siapa lagi, pokoknya grup-grup semua ada di sini, ada Ninin, the richest wanita in Indonesia, dan semuanya Pak,"" ujar Boy Thoir dalam acara Relawan Erick Thohir Alumni Amerika Serikat di Plaza Senayan, Jakarta, Senin (22/1). Prabowo Subianto hadir dan dinobatkan sebagai tamu spesial sembari menggulir pesan penting: ""Kehormatan besar, baru saya paham sekarang kenapa saya dua kali kalah pilpres, karena dulu saya enggak diundang ke sini"". Tersirat Prabowo mengakui dua kali dicurangi lantaran tanpa sokongan Boy Thohir dan kawanan konglomerat. Kini berbalik membongkok pada rezim Jokowi dan oligarki. Di jalan gelap itu, Prabowo dijamin bakal menang satu putaran. Keterlibatan oligarki dengan modal besar di ruang demokrasi punya daya rusak dan ancaman bagi kedaulatan politik rakyat. Sudah banyak protes rakyat bermunculan. Rakyat sangat marah dan merasa demokrasi disandera pemodal besar. Manuver Boy Thahir dan kelompok konglomerat yang berada di lingkar kekuasaan jelas bikin gaduh. Kecurigaan publik atas peran oligarki merusak demokrasi sangat nyata. Hak dan kedaulatan politik rakyat terancam diberangus. Terlebih pengakuan Prabowo dalam pertemuan pengusaha kaya tersebut, bahwa dirinya dua kali kalah dalam Pilpres. Ukurannya karena tidak disokong oleh jaringan oligarki. Seolah menang atau kalah atas restu pemodal besar. Pertemuan Boy Thahir dan pemodal besar jelang pemungutan suara 14 Februari 2024 harus disikapi serius. Demokrasi tidak boleh kangkaki kelompok oligarki demi menyingkirkan kehendak aspirasi rakyat. Jelas jahat dan culas. Bersatulah rakyat, lawan kejahatan oligarkiÃ¢Â€Â¦! ** [RE faizalassegaf]",Politik
2492,"RT Kasian bener Gaza. Udah digenosida Israel, dibilang lemah sama Prabowo. [RE smekdoncat]",Politik
2493,@V9FxxokA4KyLHgXlj49VJsgqD4b3Wnvk93X7WmbrY3c= Petani Se-Indonesia Dukung Prabowo... Tp yg dapat jatah ajaÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚â€ ,Ideologi
2494,"di keramaian pasti ada aja yg nongol pgn beda sendiri, ehe. cok kalo using kpop i mean Idolnya buat politik itu sih jjur cringe bgt dan the worst way to do (kaya yg dulu rame). tp pls lah ini gada yg riding the wave dr timnas pun??? emang lo pada aja yg gasuka krn ini anies",Politik
2495,"RT Ganjar-Mahfud Miliki Strategi Jitu Bebaskan Nelayan dari Jerat Hutang Spirit pengembangan ekonomi biru, utamanya juga untuk mengangkat harkat kehidupan para nelayan Hal tsb diungkap Juru Bicara TPN @mJz/EBr6/yi4iVvXvn3sC1vuBEm1s0BKrWVNBsY2jMI= &amp; @R6XzOVV/dT7BaaEnSoETAezt8idYttGFgX8mxXs5CHA= Chiko Hakim #RembuGanjar #GasssGanjarMahfud https://t.co/xHqRaD1LjZ [RE chandraLaras22]",Ekonomi
2496,RT anak gadis yatim piatu ini memeluk erat pak anies seperti ABAH-nya sendiri Ã°ÂŸÂ˜Â­ https://t.co/Cv9FvdT9uC [RE herculep638],Sosial Budaya
2497,"RT Bukan kaleng-kaleng, AMIN siapkan perencanaan yg matang untuk bangun 40 kota di Indonesia Yang bilang Anies omon-omon silahkan simak!! https://t.co/8sZnsyxQ4A [RE ekowboy2]",Politik
2498,"RT @1EKOMyiXS4dCufoqhwTS1FteIIVijIJfrtsfD8yQfow= Pak Anies be like: ""Kapan lagi uneg-uneg masyarakat didenger ama Pemerintah tanpa takut kena UU ITE &amp; ditinggal kabur pas didemo."" Ã°ÂŸÂ˜Â­Ã°ÂŸÂ™Â [RE in_rkive]",Politik
2499,RT Anies paling fasih bicara anti-korupsi karena pernah menjabat ketua komisi etik KPK &amp; menyabet sekaligus 3 penghargaan KPK saat menjabat gubernur serta WTP 5x berturut-turut... #AminMiskinkanKoruptor https://t.co/yNymfkW1Jn [RE ekowboy2],Politik
2500,"RT Gerakan Jombang Menggugat, Ajak Generasi Muda Tolak Prabowo, Lihat Pemimpin dari Rekam Jejaknya https://t.co/7VDpGj96JP [RE OposisiCerdas]",Politik
2501,Capres Ganjar bersama rakyat membangun hubungan yang erat antara pemerintah dan masyarakat demi kemajuan bersama. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/KizaWxf9wu,Politik
2502,RT @LTh0cNwgeye8ZGYH+yxaD7M74MS1giTT9Sb4/6lNvgE= Letak salahnya dimana? Dari kemaren orang-orang cuma bahas politik pake term kpop dan gak bawa-bawa idol sama sekali. Lagian Pak Anies dan timsesnya gak ada yang riding the wave. Bahkan beliau selalu ngingetin untuk jadi pemilih yang rasional. [RE beautiyah],Politik
2503,RT Fadli Zon ke Anies: Gak Akan Dipilih Keluarga TNI https://t.co/OWBdI8pOwh [RE fadlizon],Politik
2504,"Bro, kalo lo mau pilihan yang beda buat Pilpres 2024, pilih Ganjar Pranowo. Dia janjiin Dilaut Kita Jaya, Nelayan Sejahtera. Asyik, deh!#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/ZN0z96WDeV",Politik
2505,RT Ketua baswaslu ungkap sudah ada motif kecurangan di pilpres 2024 #prabowo #gibran #kemhan #pilpes2024 #belimbingsayur #jokowi https://t.co/CfLk6TdQEl [RE wirawir76037966],Politik
2506,RT @Dn0LwxsRNHGVsKA6rIanKWuwONpmrRODNbXWEiq1CK8= @+4l82Vxxe6J4eQ6/zbvlcfmxVlxtqEfuUhfl58OawH8= Anies did what he should do. Triliunan Rupiah harusnya dialokasikan untuk mempertahankan kedaulatan negara dan jg untuk keamanan dalam dan luar negeri. I know how it feels for him #DebatCapres #DebatCapres2024 [RE kinu_unik],Pertahanan dan Keamanan
2507,"RT 2 Minggu lg Pilpres akan Berlangsung Sejumlah lembaga survey kredibel ungkap hasil survey Elektabilitas Prabowo - Gibran di Angka 50,1% jauh di atas Rivalnya. Pilpres 1 putaran Makin nyata. Semoga.!! #02PilihanTerbaik https://t.co/MdlwlYnBau [RE cintalove_4ever]",Politik
2508,Ketahanan militer adalah fondasi keamanan nasional. Kami bangga dengan para pahlawan yang melindungi kita. GARA-GARA PRABOWO #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Pertahanan dan Keamanan
2509,Ganjar Pranowo dan Mahfud MD adalah pemimpin yang mengajarkan bahwa politik bisa menyena Ã°ÂŸÂ¦Â™ ngkan Ganjar Mahfud Hebat #Coblos3 #3GM #DuluJokowiSekarangGanjar kitamasbowo dangbran https://t.co/0kzG6LlmRu,Politik
2510,"RT 60 persen petani Indonesia adalah petani gurem yang tanahnya cuma 0,5 hektar. Salah satu faktornya karena 58 persen tanah di Indonesia dikuasai 1 persen orang. Termasuk pengusaha dan pejabat seperti Prabowo. Pejabat urusan tanah Ã°ÂŸÂ‘Â‡Ã°ÂŸÂÂ½ [RE Dandhy_Laksono]",Politik
2511,"RT Pak Anies Baswedan menghadiri acara Ngajabarkeun Abah Anies, Dialog bersama Seniman dan Budayawan Jawa Barat #AMINAjaDulu #BandungLautanAMIN https://t.co/fCXqXBbrgs [RE Mdy_Asmara1701]",Sosial Budaya
2512,"RT Prabowo prescon ""saya bangga tadi mas Gibran sudah menunjukkan kapasitasnya dan pengetahuannya di bidang ekonomi"" TADI DEBATNYA TENTANG LINGKUNGAN HIDUP, ENERGI, AGRARIA, PANGAN DAN DESA PAK BUKAN EKONOMI Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­ [RE chocolatyaa]",Ekonomi
2513,RT Bu Khofifah balas Cak Imin soal ragukan keNUan nya usai dukung Paslon nomor urut Dua Prabowo Subianto dan Gibran Rakabuming Raka #CakIminDislepetKhofifah https://t.co/y0rHW5F9vG [RE nur_albi90],Politik
2514,RT Ekonom: Program Makan Siang dan Susu Gratis Prabowo Bisa Membebani APBN hingga Rp 400 Triliun per Tahun https://t.co/xN4kdaT3eX #TempoBisnis [RE tempodotco],Ekonomi
2515,@s3Uy/iRlPEL2wUUjueJtY6K9fMEbiFgixP39gcDJIVI= Imigran cina panik tahu mereka Anies bakalan menang jadi jilat sana sini lagi imigran cina anjing. Ngomong payung hukum kau cina anjing tahu liciknya gak ada obat malah kejahatan imigran cina anjing makin sadi,Sosial Budaya
2516,RT sempet liat debat tadi malam trnyata Ganjar M3nangkan Debat dong ya soalnya secara beliau argument nya jelas dan kerjanya jg nyata sih https://t.co/svYsjmvvy3 [RE _akufarida],Politik
2517,"RT Sekretaris Dewan Pakar Timnas AMIN, Wijayanto Samirin sebut Anies-Muhaimin akan menghapus PPH untuk kelompok tertentu agar pajak menjadi stimulus pergerakan ekonomi. https://t.co/NvWu40fW2L [RE kumparan]",Ekonomi
2518,Indonesia Maju: Visi Prabowo-Gibran untuk Kemajuan Berkelanjutan. #JelasSama02 DukunganTulus Untuk02 https://t.co/QsJeAlq5FA,Politik
2519,"RT Anies Baswedan : Republik ini tidak didirikan untuk minoritas, juga tidak didirikan untuk mayoritas. Republik ini didirikan untuk semua anak bangsa Indonesia. https://t.co/xQDhEEEzhK [RE Elz4m_]",Sosial Budaya
2520,"RT aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi 2017 lalu.tapi setelah menyadari dan menganalisis bahwa DKI dibawa kepimpinan pak Anies tidak melibatkan kelompok Islam yg menjadi alat kampanye pak Anies, aku terbuka bahwa sebenarnya tidak se ekstrem itu. (cont..) https://t.co/qljN230zz8 [RE UGM_FESS]",Sosial Budaya
2521,"RT @NEwsd9uU+YGemg0pyXCuao818Pi6mXuAKM4Ji4P6c9Q= Saya lihat gini... Cara Anies jika berhasil, berarti rakyat memang lebih suka diberi janji2 manis dengan sentuhan personal. Saya ga anti Anies, Anies cukup smart untuk ide dan publik speaking, tapi untuk eksekusi rasanya jauh [RE Kickyn1]",Politik
2522,RT Prabowo dan Gibran tidak mengundurkan diri dari jabatannya. Mereka kampanye Sabtu dan Minggu saja. Senin-Jumat sudah Pak Jokowi yang kampanye. [RE DimasWisnuAsh],Ekonomi
2523,"RT Ganjar Mahfud akan adopsi program pelayanan berbasis inklusi untuk seluruh anak berkebutuhan khusus (ABK) se-Indonesia, agar para ABK bisa dapatkan ruang kesetaraan dan bisa lebih mandiri Ganjar paparkan upaya pembangunan dengan terus merangkul seluruh kalangan termasuk kelompok disabilitas, sehingga sejalan dengan teori yang dikemukakan paslon Ganjar-Mahfud yakni 'No One Left Behind' atau tidak ada seorang pun yang tertinggal Capres 2024 berambut putih itu mencontohkan, Kab Sukoharjo menjadi satu-satunya daerah yang memiliki sanggar inklusi untuk ABK di hampir seluruh kecamatannya Pelayanan yang diberikan untuk para ABK antara lain terapi, kelas pengembangan, forum orang tua, program kemandirian, pemberdayaan ekonomi, pemeriksaan kesehatan, pemberian makanan tambahan, outing class dan kerja sama dengan institusi perguruan tinggiUntuk ABK yang membutuhkan terapi dan pendampingan lebih lanjut, Pemkab Sukoharjo menyediakan tenaga medis untuk berkeliling di seluruh kecamatan agar bisa memaksimalkan pelayanan terhadap ABK #GanjarMahfud2024 #GanjarUpToDat3 [RE mikuroQ]",Sosial Budaya
2524,"RT Purwokerto keren! Hanya dalam waktu 24 jam, Desak Anies dapat dilaksanakan. Yang datang disini anak muda yang peduli masa depan bangsanya. Ã°ÂŸÂ‘ÂÃ°ÂŸÂ˜ÂŠÃ°ÂŸÂ’Â¯ #HaveAniesDay https://t.co/fZFE5bmo2L [RE marlina_idha]",Politik
2525,Ganjar-Mahfud berhasil membangun basis! Pemilih PSI membuktikan bahwa keputusan politik mereka lebih terkait dengan figur dan program daripada kepatuhan partai. @timeLElFODy+/KtqJvfVsJj+t0KZiguqWamhfagX5UY= #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/H2E7IWuiD2,Politik
2526,"Survei Charta Politika memperlihatkan elektabilitas atau tingkat keterpilihan calon presiden dan calon wakil presiden nomor urut 2, Prabowo Subianto dan Gibran Rakabuming Raka berada di posisi teratas. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas",Politik
2527,"RT Anies Baswedan: 1.2 Juta Rumah Warga Jakarta Gratis Bayar PBB. Uang Pajak Senilai 2,7 Triliun yang Seharusnya Masuk Ke Pemprov DKI Jakarta Dapat Dimanfaatkan Masyarakat untuk Kegiatan Produktif Sehingga Bisa Menggerakan Perekonomian. https://t.co/87cmlQeaZZ [RE MediaProANIES]",Ekonomi
2528,"Cukup liat track record-nya Ganjar Pranowo dan Mahfud MD, udah yakin banget deh. #Ganjar Pranowo dan Mahfud MDMahfudRebound #Ganjar Pranowo dan Mahfud MDPranowoPilihanUmat #JNK https://t.co/aAEdzUJvUx",Politik
